iter	Passed	Remaining
1548	214256	150629
1549	214327	150444
1550	214383	150248
1551	214450	150059
1552	214528	149879
1553	214608	149701
1554	214699	149530
1555	214762	149340
1556	214834	149156
1557	214911	148976
1558	215010	148811
1559	215084	148628
1560	215140	148434
1561	215208	148248
1562	215261	148052
1563	215316	147858
1564	215389	147676
1565	215486	147510
1566	215567	147334
1567	215658	147164
1568	215724	146978
1569	215791	146793
1570	215894	146632
1571	215969	146452
1572	216045	146273
1573	216145	146111
1574	216201	145919
1575	216291	145750
1576	216380	145580
1577	216466	145408
1578	216534	145224
1579	216627	145058
1580	216684	144867
1581	216756	144687
1582	216838	144513
1583	216901	144326
1584	216984	144154
1585	217044	143966
1586	217130	143796
1587	217213	143623
1588	217280	143440
1589	217368	143271
1590	217429	143085
1591	217513	142914
1592	217580	142731
1593	217657	142555
1594	217722	142372
1595	217791	142192
1596	217879	142024
1597	217954	141847
1598	218010	141659
1599	218086	141483
1600	218142	141295
1601	218232	141129
1602	218300	140948
1603	218385	140779
1604	218454	140600
1605	218512	140414
1606	218604	140249
1607	218695	140085
1608	218755	139900
1609	218829	139724
1610	218893	139542
1611	218971	139369
1612	219044	139194
1613	219103	139009
1614	219182	138838
1615	219245	138656
1616	219319	138481
1617	219409	138317
1618	219489	138146
1619	219576	137980
1620	219648	137805
1621	219719	137629
1622	219780	137447
1623	219850	137271
1624	219922	137096
1625	219995	136922
1626	220085	136758
1627	220170	136592
1628	220248	136421
1629	220328	136252
1630	220431	136097
1631	220522	135935
1632	220591	135758
1633	220690	135601
1634	220764	135429
1635	220842	135259
1636	220890	135070
1637	220955	134893
1638	221024	134718
1639	221077	134533
1640	221146	134358
1641	221222	134188
1642	221305	134022
1643	221363	133841
1644	221436	133669
1645	221525	133507
1646	221586	133328
1647	221648	133150
1648	221731	132985
1649	221797	132809
1650	221881	132645
1651	221963	132479
1652	222052	132317
1653	222126	132147
1654	222208	131982
1655	222273	131807
1656	222340	131633
1657	222398	131454
1658	222467	131281
1659	222536	131108
